,cell_specimen_id,tld1_name,imaging_depth,pref_ori_sg,pref_sf_sg,g_osi_sg,responsive_sg,depth_range,pref_phase_sg
409,517400892,Rorb-IRES2-Cre,275.0,150.0,0.02,0.831747392325,False,200.0,0.0
410,588874289,Rorb-IRES2-Cre,275.0,120.0,0.04,0.627142066891,False,200.0,0.5
411,588874267,Rorb-IRES2-Cre,275.0,30.0,0.02,0.252882718593,False,200.0,0.0
412,517400818,Rorb-IRES2-Cre,275.0,0.0,0.08,0.315992935827,False,200.0,0.25
415,517401035,Rorb-IRES2-Cre,275.0,90.0,0.32,0.795179339306,False,200.0,0.5
417,517401045,Rorb-IRES2-Cre,275.0,30.0,0.16,0.721087060023,False,200.0,0.0
418,517401010,Rorb-IRES2-Cre,275.0,90.0,0.08,0.432330757813,False,200.0,0.25
422,517400812,Rorb-IRES2-Cre,275.0,30.0,0.16,0.653855324595,True,200.0,0.5
423,517401088,Rorb-IRES2-Cre,275.0,120.0,0.02,0.871811920621,False,200.0,0.75
429,588875049,Rorb-IRES2-Cre,275.0,30.0,0.02,0.564185129769,True,200.0,0.75
430,517400926,Rorb-IRES2-Cre,275.0,90.0,0.04,0.66012578235,True,200.0,0.0
431,517400988,Rorb-IRES2-Cre,275.0,120.0,0.02,0.36628227213,False,200.0,0.0
433,517401380,Rorb-IRES2-Cre,275.0,60.0,0.16,0.0595848153559,False,200.0,0.25
435,517401201,Rorb-IRES2-Cre,275.0,150.0,0.08,0.790106410394,False,200.0,0.0
437,517401064,Rorb-IRES2-Cre,275.0,90.0,0.16,0.389639905517,False,200.0,0.75
439,517401398,Rorb-IRES2-Cre,275.0,0.0,0.04,0.788145747685,False,200.0,0.75
440,517401181,Rorb-IRES2-Cre,275.0,0.0,0.32,0.339682283709,False,200.0,0.25
444,517400773,Rorb-IRES2-Cre,275.0,0.0,0.02,0.389634050325,False,200.0,0.5
446,517401362,Rorb-IRES2-Cre,275.0,30.0,0.02,0.764382426532,False,200.0,0.25
449,588876846,Rorb-IRES2-Cre,275.0,150.0,0.02,0.219283264271,False,200.0,0.5
450,517401372,Rorb-IRES2-Cre,275.0,60.0,0.16,0.266485320894,True,200.0,0.25
451,517400799,Rorb-IRES2-Cre,275.0,0.0,0.02,0.517343637644,True,200.0,0.5
452,517401215,Rorb-IRES2-Cre,275.0,0.0,0.32,0.651291343245,False,200.0,0.5
454,517401212,Rorb-IRES2-Cre,275.0,30.0,0.08,0.590841172213,False,200.0,0.25
456,517400835,Rorb-IRES2-Cre,275.0,60.0,0.32,0.281463937093,True,200.0,0.25
457,517401348,Rorb-IRES2-Cre,275.0,0.0,0.02,0.25787245345,True,200.0,0.75
459,517401343,Rorb-IRES2-Cre,275.0,90.0,0.02,0.455998711069,False,200.0,0.0
460,517400793,Rorb-IRES2-Cre,275.0,90.0,0.32,0.937407277256,False,200.0,0.75
462,517400968,Rorb-IRES2-Cre,275.0,30.0,0.16,0.902530464472,False,200.0,0.75
464,517401236,Rorb-IRES2-Cre,275.0,30.0,0.16,0.597125256011,False,200.0,0.75
467,517401224,Rorb-IRES2-Cre,275.0,30.0,0.02,0.612030877878,False,200.0,0.0
470,517400689,Rorb-IRES2-Cre,275.0,150.0,0.02,0.477656131191,False,200.0,0.75
471,517400692,Rorb-IRES2-Cre,275.0,30.0,0.32,0.510033671221,False,200.0,0.0
473,517400695,Rorb-IRES2-Cre,275.0,120.0,0.08,0.871820818982,False,200.0,0.0
474,517400698,Rorb-IRES2-Cre,275.0,0.0,0.08,0.71851679906,False,200.0,0.75
475,517400701,Rorb-IRES2-Cre,275.0,30.0,0.08,0.865917110271,False,200.0,0.5
477,517400686,Rorb-IRES2-Cre,275.0,30.0,0.02,0.620678125805,True,200.0,0.75
478,517400941,Rorb-IRES2-Cre,275.0,0.0,0.02,0.357834257031,False,200.0,0.0
481,517400707,Rorb-IRES2-Cre,275.0,0.0,0.08,0.799311871389,False,200.0,0.75
484,517401020,Rorb-IRES2-Cre,275.0,0.0,0.16,0.473307450775,False,200.0,0.25
485,517401025,Rorb-IRES2-Cre,275.0,0.0,0.08,0.493652972057,False,200.0,0.75
487,517401076,Rorb-IRES2-Cre,275.0,0.0,0.02,0.312405844797,True,200.0,0.0
488,517400916,Rorb-IRES2-Cre,275.0,90.0,0.16,0.517291897266,True,200.0,0.0
490,517400722,Rorb-IRES2-Cre,275.0,90.0,0.04,0.733189779554,False,200.0,0.25
491,517401096,Rorb-IRES2-Cre,275.0,150.0,0.08,0.521047248427,False,200.0,0.5
492,662220126,Rbp4-Cre_KL100,375.0,90.0,0.08,0.355654199424,False,300.0,0.5
493,662220063,Rbp4-Cre_KL100,375.0,0.0,0.02,0.627019794246,False,300.0,0.75
494,662220084,Rbp4-Cre_KL100,375.0,90.0,0.04,0.902653427072,False,300.0,0.0
495,662220119,Rbp4-Cre_KL100,375.0,30.0,0.04,0.957664887085,False,300.0,0.0
496,662220098,Rbp4-Cre_KL100,375.0,150.0,0.08,0.591419931268,True,300.0,0.0
497,662220112,Rbp4-Cre_KL100,375.0,60.0,0.16,0.287074553746,False,300.0,0.0
499,662220001,Rbp4-Cre_KL100,375.0,0.0,0.02,0.274099637376,True,300.0,0.25
500,662219987,Rbp4-Cre_KL100,375.0,120.0,0.04,0.415326528766,False,300.0,0.0
501,662220091,Rbp4-Cre_KL100,375.0,0.0,0.04,0.31191070513,False,300.0,0.75
503,662219966,Rbp4-Cre_KL100,375.0,90.0,0.04,0.768598761236,True,300.0,0.75
504,662219952,Rbp4-Cre_KL100,375.0,30.0,0.02,0.735005367297,True,300.0,0.75
505,662219980,Rbp4-Cre_KL100,375.0,0.0,0.08,0.67337339589,False,300.0,0.25
506,662220221,Rbp4-Cre_KL100,375.0,0.0,0.08,0.738292086338,True,300.0,0.25
509,662219994,Rbp4-Cre_KL100,375.0,150.0,0.08,0.85414294337,False,300.0,0.5
513,688141271,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.329305925533,False,200.0,0.5
515,688143681,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.467242113192,True,200.0,0.75
516,688143509,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.510410448908,True,200.0,0.25
517,688141285,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.818789441174,False,200.0,0.25
518,688141292,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.786034236237,True,200.0,0.5
520,688141306,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.52960451467,True,200.0,0.75
521,688141257,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.658328401762,False,200.0,0.0
522,688141264,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.449167583794,False,200.0,0.25
523,688141278,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.889474658898,True,200.0,0.25
525,688141250,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.731511793669,True,200.0,0.75
526,688141795,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.43774753326,False,200.0,0.75
527,688141816,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.70419601801,False,200.0,0.25
528,688143355,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.562821506289,True,200.0,0.5
529,688143362,Slc17a7-IRES2-Cre,275.0,90.0,0.32,0.430785967385,True,200.0,0.5
531,688143334,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.132979942033,False,200.0,0.5
532,688143313,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.793913625564,False,200.0,0.75
533,688143306,Slc17a7-IRES2-Cre,275.0,90.0,0.16,0.660818223354,True,200.0,0.25
534,688143327,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.638240706655,True,200.0,0.25
536,688143186,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.619119151754,False,200.0,0.0
539,688142046,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.794772218757,True,200.0,0.25
540,688141904,Slc17a7-IRES2-Cre,275.0,30.0,0.16,0.813194246184,False,200.0,0.5
541,688142032,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.87402010619,True,200.0,0.0
542,688141897,Slc17a7-IRES2-Cre,275.0,150.0,0.16,0.347748853334,True,200.0,0.25
543,688142018,Slc17a7-IRES2-Cre,275.0,30.0,0.32,0.375330520124,False,200.0,0.5
544,688142039,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.644266701,False,200.0,0.5
545,688142060,Slc17a7-IRES2-Cre,275.0,30.0,0.32,0.701051164231,False,200.0,0.25
547,688142503,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.921412100328,False,200.0,0.0
549,688143432,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.580915248484,True,200.0,0.75
550,688143390,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.340012444295,False,200.0,0.25
551,688143585,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.682217716061,True,200.0,0.75
552,688142510,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.658736188941,False,200.0,0.75
553,688141626,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.572681152747,False,200.0,0.25
555,688141591,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.761596116522,True,200.0,0.75
556,688141577,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.592606984174,True,200.0,0.25
557,688141570,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.433914059645,False,200.0,0.0
558,688141584,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.636460871632,False,200.0,0.5
559,688143660,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.383152924506,True,200.0,0.75
563,688143667,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.560585893968,False,200.0,0.0
564,688143674,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.356752387394,False,200.0,0.5
565,688143653,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.378437250688,False,200.0,0.75
566,688143241,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.915799368772,True,200.0,0.25
567,688142496,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.857810173777,True,200.0,0.75
568,688143369,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.662390821408,True,200.0,0.0
569,688141355,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.548424164669,True,200.0,0.0
570,688143220,Slc17a7-IRES2-Cre,275.0,120.0,0.16,0.742745600604,False,200.0,0.0
571,688141152,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.656476367342,False,200.0,0.25
572,688141145,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.282825092442,False,200.0,0.5
573,688141633,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.471191998463,True,200.0,0.25
574,688141131,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.367759453962,False,200.0,0.0
576,688141117,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.54475745716,False,200.0,0.0
577,688141110,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.762239260111,True,200.0,0.5
578,688141159,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.304504954685,False,200.0,0.0
582,688143063,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.94094819337,True,200.0,0.0
583,688143056,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.805600377414,True,200.0,0.25
584,688143042,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.287966142211,False,200.0,0.5
585,688142291,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.311380623208,False,200.0,0.75
588,688143049,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.647349122783,False,200.0,0.25
589,688141946,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.618162074892,True,200.0,0.5
590,688141939,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.561312081053,False,200.0,0.5
593,688141925,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.725662581446,True,200.0,0.0
594,688141918,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.268433232123,False,200.0,0.75
596,688141911,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.342357901454,False,200.0,0.75
597,688141208,Slc17a7-IRES2-Cre,275.0,90.0,0.08,0.819943694841,True,200.0,0.75
598,688141187,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.528318750738,True,200.0,0.0
599,688141443,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.922880824891,True,200.0,0.75
600,688143646,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.587650940364,True,200.0,0.0
601,688143537,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.743781824955,False,200.0,0.0
602,688143551,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.965421923778,True,200.0,0.0
603,688143516,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.444125530198,True,200.0,0.25
604,688143523,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.670815305849,False,200.0,0.75
606,688141809,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.36495120182,False,200.0,0.75
608,688141774,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.697610143271,True,200.0,0.5
610,688141781,Slc17a7-IRES2-Cre,275.0,0.0,0.16,0.680012126475,True,200.0,0.5
611,688140853,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.486236034642,True,200.0,0.25
612,688140860,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.268730160058,False,200.0,0.0
613,688143283,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.42725638814,False,200.0,0.0
617,688142263,Slc17a7-IRES2-Cre,275.0,120.0,0.08,0.839045844483,False,200.0,0.75
618,688142256,Slc17a7-IRES2-Cre,275.0,60.0,0.16,0.40785445722,False,200.0,0.75
619,688142277,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.790867502151,False,200.0,0.25
621,688142249,Slc17a7-IRES2-Cre,275.0,120.0,0.16,0.5492618834,True,200.0,0.0
624,688143397,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.437775971096,True,200.0,0.75
626,688143425,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.763780945256,False,200.0,0.0
627,688143418,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.637311318102,True,200.0,0.5
628,688143383,Slc17a7-IRES2-Cre,275.0,150.0,0.16,0.77632961619,False,200.0,0.25
629,688141746,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.702633580383,False,200.0,0.5
630,688143144,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.364459771746,False,200.0,0.75
631,688143737,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.625112894732,False,200.0,0.5
632,688143758,Slc17a7-IRES2-Cre,275.0,30.0,0.16,0.881849781689,False,200.0,0.0
633,688141076,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.393426872911,False,200.0,0.75
634,688141083,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.765748616719,False,200.0,0.5
635,688141138,Slc17a7-IRES2-Cre,275.0,90.0,0.32,0.605337166433,True,200.0,0.5
636,688143751,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.581966660157,False,200.0,0.0
639,688142750,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.43818580653,True,200.0,0.75
640,688142743,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.818813731502,True,200.0,0.5
641,688142357,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.655307264013,True,200.0,0.75
642,688141718,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.490687241698,False,200.0,0.75
644,688142306,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.942277145213,True,200.0,0.25
645,688142299,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.928174289411,True,200.0,0.75
646,688141704,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.778429095877,False,200.0,0.5
647,688141711,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.870818837707,False,200.0,0.25
649,688141549,Slc17a7-IRES2-Cre,275.0,0.0,0.16,0.162159784977,False,200.0,0.5
650,688141500,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.862252888797,True,200.0,0.5
651,688141542,Slc17a7-IRES2-Cre,275.0,120.0,0.08,0.910712393916,True,200.0,0.0
652,688141528,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.165145901847,False,200.0,0.75
653,688141535,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.516210618,False,200.0,0.75
654,688141563,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.466612738456,True,200.0,0.5
655,688141429,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.91507744574,False,200.0,0.0
658,688141739,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.759676859798,False,200.0,0.75
661,688141823,Slc17a7-IRES2-Cre,275.0,30.0,0.16,0.645201680831,False,200.0,0.25
663,688141732,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.735836328266,True,200.0,0.25
664,688141753,Slc17a7-IRES2-Cre,275.0,120.0,0.16,0.59799149978,True,200.0,0.0
666,688142132,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.735526872257,True,200.0,0.75
667,688142139,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.901470855798,True,200.0,0.0
668,688142118,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.902167931074,True,200.0,0.25
669,688142125,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.679258638413,False,200.0,0.25
670,688142104,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.643074071793,False,200.0,0.25
671,688142111,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.626740181661,False,200.0,0.25
672,688142997,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.448131463655,False,200.0,0.5
673,688141194,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.84527156615,True,200.0,0.75
675,688142155,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.931345408422,True,200.0,0.25
677,688142683,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.54659658709,False,200.0,0.75
678,688142694,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.582156471893,False,200.0,0.0
679,688142651,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.633459557144,False,200.0,0.75
680,688142659,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.715417266942,False,200.0,0.5
681,688142671,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.593007921985,False,200.0,0.75
682,688142630,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.759431583524,True,200.0,0.5
683,688142644,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.560157326277,True,200.0,0.75
684,688140902,Slc17a7-IRES2-Cre,275.0,0.0,0.08,0.870264596118,True,200.0,0.0
685,688140895,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.762185262044,False,200.0,0.25
688,688140881,Slc17a7-IRES2-Cre,275.0,120.0,0.32,0.618622283216,True,200.0,0.0
689,688140867,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.672128586605,False,200.0,0.0
690,688142233,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.767610985485,False,200.0,0.75
691,688140770,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.774059623933,True,200.0,0.25
692,688140777,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.901475366686,True,200.0,0.5
693,688140811,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.515056086896,False,200.0,0.5
694,688140818,Slc17a7-IRES2-Cre,275.0,60.0,0.04,0.378541936554,True,200.0,0.75
695,688140796,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.164195085099,False,200.0,0.5
696,688140839,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.893208499401,False,200.0,0.25
697,688140996,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.631367951011,False,200.0,0.25
698,688143621,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.599639492227,False,200.0,0.75
699,688141038,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.462247496738,False,200.0,0.0
700,688141059,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.778189339242,True,200.0,0.5
702,688141045,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.874424040691,False,200.0,0.5
703,688141010,Slc17a7-IRES2-Cre,275.0,120.0,0.16,0.261320423614,False,200.0,0.25
704,688141052,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.715917156291,True,200.0,0.75
705,688141017,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.424826862583,False,200.0,0.0
706,688142482,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.870548390769,True,200.0,0.75
707,688143348,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.407439092784,True,200.0,0.5
708,688143341,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.583777045269,True,200.0,0.75
709,688143716,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.771355124445,False,200.0,0.75
710,688143709,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.869468869206,True,200.0,0.5
712,688143744,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.767171376509,True,200.0,0.25
713,688143723,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.826873447934,True,200.0,0.25
716,688143165,Slc17a7-IRES2-Cre,275.0,60.0,0.08,0.860204583729,False,200.0,0.0
718,688140832,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.524242101843,True,200.0,0.5
720,688142084,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.870453944335,True,200.0,0.25
721,688142091,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.489341591795,True,200.0,0.75
723,688142053,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.804608298793,True,200.0,0.0
724,688140825,Slc17a7-IRES2-Cre,275.0,30.0,0.08,1.0,False,200.0,0.5
726,688141387,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.590190894339,False,200.0,0.25
727,688141408,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.965959403101,False,200.0,0.0
729,688142545,Slc17a7-IRES2-Cre,275.0,150.0,0.02,0.501042715702,False,200.0,0.0
730,688142524,Slc17a7-IRES2-Cre,275.0,60.0,0.02,0.568995077628,True,200.0,0.5
731,688142566,Slc17a7-IRES2-Cre,275.0,0.0,0.02,0.603030369712,False,200.0,0.0
732,688141521,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.699159464798,True,200.0,0.5
733,688142552,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.482453947204,True,200.0,0.0
734,688142559,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.719065397016,True,200.0,0.0
735,688141514,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.468759977266,True,200.0,0.0
736,688141619,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.618127645012,False,200.0,0.75
737,688142162,Slc17a7-IRES2-Cre,275.0,120.0,0.04,0.390838963904,False,200.0,0.5
739,688141612,Slc17a7-IRES2-Cre,275.0,90.0,0.08,0.789526249441,True,200.0,0.75
740,688141605,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.698209534985,True,200.0,0.0
741,688142322,Slc17a7-IRES2-Cre,275.0,30.0,0.16,0.286741255187,False,200.0,0.25
742,688142329,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.862864992103,False,200.0,0.0
745,688142350,Slc17a7-IRES2-Cre,275.0,150.0,0.16,0.875295031923,False,200.0,0.0
746,688142708,Slc17a7-IRES2-Cre,275.0,90.0,0.02,0.546905353326,True,200.0,0.5
750,688143014,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.581353568747,True,200.0,0.75
751,688143021,Slc17a7-IRES2-Cre,275.0,150.0,0.08,0.423405238661,True,200.0,0.25
752,688143028,Slc17a7-IRES2-Cre,275.0,120.0,0.16,0.580891447461,True,200.0,0.75
753,688143572,Slc17a7-IRES2-Cre,275.0,90.0,0.08,0.825125468213,False,200.0,0.5
754,688143565,Slc17a7-IRES2-Cre,275.0,0.0,0.32,0.50279336547,False,200.0,0.75
755,688143070,Slc17a7-IRES2-Cre,275.0,150.0,0.04,0.605978018058,False,200.0,0.0
756,688143077,Slc17a7-IRES2-Cre,275.0,30.0,0.04,0.503687944389,False,200.0,0.25
758,688143558,Slc17a7-IRES2-Cre,275.0,90.0,0.04,0.917974137305,True,200.0,0.75
759,688141394,Slc17a7-IRES2-Cre,275.0,30.0,0.02,0.822682610827,False,200.0,0.5
760,688141024,Slc17a7-IRES2-Cre,275.0,0.0,0.04,0.877045514754,True,200.0,0.75
761,688141173,Slc17a7-IRES2-Cre,275.0,150.0,0.32,0.335335725386,True,200.0,0.5
762,688141229,Slc17a7-IRES2-Cre,275.0,30.0,0.08,0.848373631751,False,200.0,0.5
765,688141201,Slc17a7-IRES2-Cre,275.0,30.0,0.32,0.699894980872,False,200.0,0.75
766,688141222,Slc17a7-IRES2-Cre,275.0,120.0,0.02,0.907809884378,True,200.0,0.75
767,729434558,Cux2-CreERT2,175.0,30.0,0.02,0.373692577905,False,100.0,0.25
768,729434571,Cux2-CreERT2,175.0,0.0,0.08,0.813174005994,True,100.0,0.5
769,729434545,Cux2-CreERT2,175.0,0.0,0.02,0.563740106696,False,100.0,0.75
771,729435081,Cux2-CreERT2,175.0,150.0,0.08,0.515685486968,False,100.0,0.25
772,729433527,Cux2-CreERT2,175.0,60.0,0.08,0.291258964241,False,100.0,0.5
773,729435117,Cux2-CreERT2,175.0,150.0,0.04,0.347775318877,False,100.0,0.5
774,729435135,Cux2-CreERT2,175.0,0.0,0.08,0.592348317143,False,100.0,0.75
775,729435154,Cux2-CreERT2,175.0,0.0,0.32,0.525048692896,True,100.0,0.5
776,729433515,Cux2-CreERT2,175.0,0.0,0.04,0.23682594946,False,100.0,0.5
777,729434599,Cux2-CreERT2,175.0,90.0,0.32,0.545640341759,False,100.0,0.5
778,729434586,Cux2-CreERT2,175.0,30.0,0.02,0.368839972849,False,100.0,0.0
781,729433680,Cux2-CreERT2,175.0,60.0,0.04,0.307486212873,False,100.0,0.25
782,729435044,Cux2-CreERT2,175.0,30.0,0.16,0.376098065771,False,100.0,0.75
783,729435065,Cux2-CreERT2,175.0,30.0,0.02,0.52638714131,False,100.0,0.25
785,729433030,Cux2-CreERT2,175.0,90.0,0.02,0.402266201393,False,100.0,0.0
787,729432957,Cux2-CreERT2,175.0,0.0,0.04,0.623527351028,False,100.0,0.5
788,729433050,Cux2-CreERT2,175.0,0.0,0.08,0.650325433964,False,100.0,0.75
789,729432866,Cux2-CreERT2,175.0,0.0,0.08,0.300092505794,False,100.0,0.0
790,729435359,Cux2-CreERT2,175.0,150.0,0.04,0.183102547161,False,100.0,0.0
791,729435344,Cux2-CreERT2,175.0,0.0,0.04,0.522570319189,False,100.0,0.0
792,729435477,Cux2-CreERT2,175.0,120.0,0.04,0.638729190183,False,100.0,0.5
793,729435409,Cux2-CreERT2,175.0,150.0,0.04,0.720470314387,False,100.0,0.25
794,729435375,Cux2-CreERT2,175.0,0.0,0.08,0.605222388678,False,100.0,0.5
795,729435463,Cux2-CreERT2,175.0,0.0,0.04,0.630377147548,True,100.0,0.5
796,729434427,Cux2-CreERT2,175.0,90.0,0.08,0.593733193589,True,100.0,0.75
797,729433328,Cux2-CreERT2,175.0,0.0,0.02,0.66915003526,True,100.0,0.75
798,729433378,Cux2-CreERT2,175.0,150.0,0.04,0.230925176494,False,100.0,0.5
800,729435283,Cux2-CreERT2,175.0,60.0,0.04,0.397256767311,False,100.0,0.25
801,729432704,Cux2-CreERT2,175.0,60.0,0.02,0.728192587474,False,100.0,0.5
